eBay URL,Google search URL,Product Title
http://catalog.ebay.com/97353559,http://www.google.com/search?q=OConnor 2575cv3 Tripod,OConnor 2575cv3 Tripod
http://catalog.ebay.com/97353569,http://www.google.com/search?q=Televue tpt1017 Tripod,Televue tpt1017 Tripod
http://catalog.ebay.com/97353571,http://www.google.com/search?q=Slik 615714 Tripod,Slik 615714 Tripod
http://catalog.ebay.com/97353579,http://www.google.com/search?q=Bencher 852-43 Monopod,Bencher 852-43 Monopod
http://catalog.ebay.com/97353581,http://www.google.com/search?q=Vinten 37753 Tripod,Vinten 37753 Tripod
http://catalog.ebay.com/97353589,"http://www.google.com/search?q=Manfrotto 3130,755BK Tripod","Manfrotto 3130,755BK Tripod"
http://catalog.ebay.com/97353591,http://www.google.com/search?q=Hakuba epodbl Tripod,Hakuba epodbl Tripod
http://catalog.ebay.com/97353599,http://www.google.com/search?q=Cullmann 3080 Tripod ,Cullmann 3080 Tripod 
http://catalog.ebay.com/97353601,http://www.google.com/search?q=Hakuba HCFPSL Tripod,Hakuba HCFPSL Tripod
http://catalog.ebay.com/97353609,http://www.google.com/search?q=Cullmann cu2701 Tripod,Cullmann cu2701 Tripod
http://catalog.ebay.com/97353621,http://www.google.com/search?q=Cullmann CU3300 Tripod,Cullmann CU3300 Tripod
http://catalog.ebay.com/97353629,http://www.google.com/search?q=Cullmann 3090 Tripod,Cullmann 3090 Tripod
http://catalog.ebay.com/97353639,http://www.google.com/search?q=Cullmann Magnesit 532 Tripod,Cullmann Magnesit 532 Tripod
http://catalog.ebay.com/97353641,http://www.google.com/search?q=Kinamax GN-TSFC Tripod,Kinamax GN-TSFC Tripod
http://catalog.ebay.com/97353649,http://www.google.com/search?q=Cartoni z108 Tripod,Cartoni z108 Tripod
http://catalog.ebay.com/97353651,http://www.google.com/search?q=Sakar tr036cl Tripod,Sakar tr036cl Tripod
http://catalog.ebay.com/97353659,http://www.google.com/search?q=Bogen Imaging 3006b Monopod,Bogen Imaging 3006b Monopod
http://catalog.ebay.com/97353671,http://www.google.com/search?q=Gbc QRT50E Tripod,Gbc QRT50E Tripod
http://catalog.ebay.com/97353679,http://www.google.com/search?q=Linhof 003454 Tripod,Linhof 003454 Tripod
http://catalog.ebay.com/97353681,http://www.google.com/search?q=Tiffen ATERRAS3H Tripod,Tiffen ATERRAS3H Tripod
http://catalog.ebay.com/97353689,http://www.google.com/search?q=Cullmann cu2200 Tripod,Cullmann cu2200 Tripod
http://catalog.ebay.com/97353691,http://www.google.com/search?q=Libec LS55M2A Tripod,Libec LS55M2A Tripod
http://catalog.ebay.com/97353699,http://www.google.com/search?q=Bogen Imaging 3182505 Tripod,Bogen Imaging 3182505 Tripod
http://catalog.ebay.com/97353701,http://www.google.com/search?q=Manfrotto 545B Tripod,Manfrotto 545B Tripod
http://catalog.ebay.com/97353711,http://www.google.com/search?q=Vidpro TT-250 Tripod,Vidpro TT-250 Tripod
http://catalog.ebay.com/97353719,http://www.google.com/search?q=Cullmann 3430 Tripod,Cullmann 3430 Tripod
http://catalog.ebay.com/97353721,http://www.google.com/search?q=Slik dst1 Tripod,Slik dst1 Tripod
http://catalog.ebay.com/97353729,http://www.google.com/search?q=Manfrotto 3178GN3 Tripod,Manfrotto 3178GN3 Tripod
http://catalog.ebay.com/97353731,http://www.google.com/search?q=Manfrotto 718B Tripod,Manfrotto 718B Tripod
http://catalog.ebay.com/97353739,http://www.google.com/search?q=Varizoom VZ-ZG-TC100C Tripod,Varizoom VZ-ZG-TC100C Tripod
http://catalog.ebay.com/97353741,http://www.google.com/search?q=Jtl 6000 Monopod,Jtl 6000 Monopod
http://catalog.ebay.com/97353749,http://www.google.com/search?q=Vinten vb11cp2 Tripod,Vinten vb11cp2 Tripod
http://catalog.ebay.com/97353751,http://www.google.com/search?q=Vidpro TT1000 Tripod,Vidpro TT1000 Tripod
http://catalog.ebay.com/97353759,http://www.google.com/search?q=Vivitar 59838 Tripod,Vivitar 59838 Tripod
http://catalog.ebay.com/97353761,http://www.google.com/search?q=Benro 455-158 Tripod,Benro 455-158 Tripod
http://catalog.ebay.com/97353769,http://www.google.com/search?q=Meade b468173 Tripod,Meade b468173 Tripod
http://catalog.ebay.com/97353771,http://www.google.com/search?q=Cullmann CU 52100 Tripod ,Cullmann CU 52100 Tripod 
http://catalog.ebay.com/97353781,"http://www.google.com/search?q=Manfrotto 055XPROB,3025 Tripod","Manfrotto 055XPROB,3025 Tripod"
http://catalog.ebay.com/97353791,http://www.google.com/search?q=Slik dw15m1 Tripod,Slik dw15m1 Tripod
http://catalog.ebay.com/97353801,http://www.google.com/search?q=Cartoni A405 Tripod,Cartoni A405 Tripod
http://catalog.ebay.com/97353811,http://www.google.com/search?q=Jtl 6301 Quadropod,Jtl 6301 Quadropod
http://catalog.ebay.com/97353821,http://www.google.com/search?q=Libec LS222A Tripod,Libec LS222A Tripod
http://catalog.ebay.com/97353831,"http://www.google.com/search?q=Manfrotto 30,513,025 Tripod","Manfrotto 30,513,025 Tripod"
http://catalog.ebay.com/97353841,http://www.google.com/search?q=Sunpak SP620786TP Tripod,Sunpak SP620786TP Tripod
http://catalog.ebay.com/97353851,http://www.google.com/search?q=Giottos GBC240 Tripod,Giottos GBC240 Tripod
http://catalog.ebay.com/97353871,http://www.google.com/search?q=Giottos MT7251 Quadropod,Giottos MT7251 Quadropod
http://catalog.ebay.com/97353881,http://www.google.com/search?q=Cullmann MAGNESIT 519 CW25 Tripod ,Cullmann MAGNESIT 519 CW25 Tripod 
http://catalog.ebay.com/97353891,http://www.google.com/search?q=Velbon ULTRA LUXI L Tripod ,Velbon ULTRA LUXI L Tripod 
http://catalog.ebay.com/97353901,"http://www.google.com/search?q=Manfrotto 055XDB,3265 Tripod","Manfrotto 055XDB,3265 Tripod"
http://catalog.ebay.com/97353911,http://www.google.com/search?q=OConnor 53d091 Tripod,OConnor 53d091 Tripod
http://catalog.ebay.com/97353921,http://www.google.com/search?q=Smith-Victor 700328 Tripod,Smith-Victor 700328 Tripod
http://catalog.ebay.com/97353941,http://www.google.com/search?q=Velbon SHERPA538 Tripod,Velbon SHERPA538 Tripod
http://catalog.ebay.com/97353951,http://www.google.com/search?q=Howard Miller 971 Tripod,Howard Miller 971 Tripod
http://catalog.ebay.com/97353961,http://www.google.com/search?q=Sony VCT-D580RM Tripod,Sony VCT-D580RM Tripod
http://catalog.ebay.com/97353971,http://www.google.com/search?q=Benbo BEN109 Monopod,Benbo BEN109 Monopod
http://catalog.ebay.com/97353981,http://www.google.com/search?q=Benro 456269 Tripod,Benro 456269 Tripod
