Campaign Name,Campaign ID,Domain,Number of Keywords,Campaign Keywords,Mapping-ID,Optional Field 1,Optional Field 2,Optional Field 3,Optional Field 4
senecatrail.org - 12,,senecatrail.org,12,senecatrail.org,senecatrail.org,Hiking Trails,"National Parks, Hiking",Hiking equipment,
sfcarshare.org - 12,,sfcarshare.org,12,sfcarshare.org,sfcarshare.org,Car Share | Car Pooling,Automotive,cars & Travel,
sgmlopen.org - 12,,sgmlopen.org,12,sgmlopen.org,sgmlopen.org,Internet | Structured Information Standards,Computers Internet,Information Technology,
sierrawilderness.com - 12,,sierrawilderness.com,12,sierrawilderness.com,sierrawilderness.com,Outdoors | Camping,Outdoor Sports,Hiking (Climbing Mountains),
smartutah.org - 12,,smartutah.org,12,smartutah.org,smartutah.org,Alcohol Training | Education,Health Medicine,Healthcare and Addiction Prevention,
smokefreeri.org - 12,,smokefreeri.org,12,smokefreeri.org,smokefreeri.org,Antismoking | Health | Public Health,Health Medicine,Public Health,
societymd.org - 12,,societymd.org,12,societymd.org,societymd.org,Depression | Manic Depression,Health (Mental & Physical),Mental Health,
southdakotana.org - 12,,southdakotana.org,12,southdakotana.org,southdakotana.org,Substance Abuse | Rehab | Detox | Addiction | Aa,Addiction Rehab,Addiction,
spamarchive.org - 12,,spamarchive.org,12,spamarchive.org,spamarchive.org,Spam,"Computers, Anti-Spam",Software,
sportingclays.org - 12,,sportingclays.org,12,sportingclays.org,sportingclays.org,Shooting | Sports,Sports,Guns,
starstuff.org - 12,,starstuff.org,12,starstuff.org,starstuff.org,Space | Universe,Recreation,"Almanacs, Books and Guides",
stopftaa.org - 12,,stopftaa.org,12,stopftaa.org,stopftaa.org,Free Trade ,Business Finance,Economics,
storageway.com - 12,,storageway.com,12,storageway.com,storageway.com,Storage | Online Storage,Computers Internet,Computers,
sullivancommission.org - 12,,sullivancommission.org,12,sullivancommission.org,sullivancommission.org,Healthcare,Health Medicine,Health Insurance,
taln.org - 12,,taln.org,12,taln.org,taln.org,Disability Care | Handicapped,Health Medicine,Disabilities,
tatoomcity.org - 12,,tatoomcity.org,12,tatoomcity.org,tatoomcity.org,Healthcare |,Health Medicine, Medical Services,
teatrocrt.org - 12,,teatrocrt.org,12,teatrocrt.org,teatrocrt.org,Italy | Italian Art | Italian Performing Arts,Society,Fine Art,
tedibearadoptions.org - 12,,tedibearadoptions.org,12,tedibearadoptions.org,tedibearadoptions.org,Parenting,Family Life,Adoption,
thecliq.org - 12,,thecliq.org,12,thecliq.org,thecliq.org,Linux | Programming,Computers Internet,Software,
thelinuxgurus.org - 12,,thelinuxgurus.org,12,thelinuxgurus.org,thelinuxgurus.org,Linux | Programming,Computers Internet,Software,
thesportmanagementnetwork.org - 12,,thesportmanagementnetwork.org,12,thesportmanagementnetwork.org,thesportmanagementnetwork.org,Sports | Careers,Sports,Sports,
tideland.org - 12,,tideland.org,12,tideland.org,tideland.org,Mental Health | Health,Health Medicine,Mental Health,
tnacadsci.org - 12,,tnacadsci.org,12,tnacadsci.org,tnacadsci.org,Science,Education,Technology,
top25.org - 12,,top25.org,12,top25.org,top25.org,Women | Technology,Computers Internet,Technology,
trainingpoint.org - 12,,trainingpoint.org,12,trainingpoint.org,trainingpoint.org,Training,Careers Employment,Career (Training for a new career),
traumanurse.org - 12,,traumanurse.org,12,traumanurse.org,traumanurse.org,Public Health | Community Health,Health Medicine,Public Health,
travel-news.org - 12,,travel-news.org,12,travel-news.org,travel-news.org,Travel | News | Travel Information,Travel,Travel Information and Tips,
treehousebooks.com - 12,,treehousebooks.com,12,treehousebooks.com,treehousebooks.com,Books | Children's Books | Reading,Children's Books,Books,
trianglebraille.org - 12,,trianglebraille.org,12,trianglebraille.org,trianglebraille.org,Braille | Blind,Braille,Vision,
turkiyetaekwondo.org - 12,,turkiyetaekwondo.org,12,turkiyetaekwondo.org,turkiyetaekwondo.org,Martial Arts | Taekwondo,Sports, Sports,
ucsfstanford.org - 12,,ucsfstanford.org,12,ucsfstanford.org,ucsfstanford.org,Health Care,Health Medicine,Health Insurance,
ukpc.org - 12,,ukpc.org,12,ukpc.org,ukpc.org,Care | Healthcare | Medical Care,Health Medicine,Health Insurance,
um-pediatric-surgery.org - 12,,um-pediatric-surgery.org,12,um-pediatric-surgery.org,um-pediatric-surgery.org,Pediatrics | Pediatric Society,Pediatrics (Children's Healthcare) ,Child health,
usgtn.org - 12,,usgtn.org,12,usgtn.org,usgtn.org,Technology | Global Technology,Computers Internet,Technology,
uway-austin.org - 12,,uway-austin.org,12,uway-austin.org,uway-austin.org,Charity Donation,Society,Charities,
via-isdn.org - 12,,via-isdn.org,12,via-isdn.org,via-isdn.org,Computer Hardware,Computers Internet,Hardware,
virtualfires.org - 12,,virtualfires.org,12,virtualfires.org,virtualfires.org,Fires | Emergency Response | ,Security,Emergency Safety,
virtualhouse.org - 12,,virtualhouse.org,12,virtualhouse.org,virtualhouse.org,Environment | Global Warming,Business Finance,Society & Environment,
voiceinternational.org - 12,,voiceinternational.org,12,voiceinternational.org,voiceinternational.org,Private Enterprise | Eurasia,Business Finance,Business,
volasia.org - 12,,volasia.org,12,volasia.org,volasia.org,Volunteers | Community Service,Society,Community,
waikoloa-drugabuse.org - 12,,waikoloa-drugabuse.org,12,waikoloa-drugabuse.org,waikoloa-drugabuse.org,Substance Abuse | Rehab | Detox | Addiction | Aa,Recovery and Rehab from Addiction,Addiction,
websmostlinked.com - 12,,websmostlinked.com,12,websmostlinked.com,websmostlinked.com,Web Directory,Computers Internet,SEO & Search Engine Marketing,
wellnessconnection.org - 12,,wellnessconnection.org,12,wellnessconnection.org,wellnessconnection.org,Wellness | Fitness | Health,Health Medicine,Wellness,
wglobalscorecard.org - 12,,wglobalscorecard.org,12,wglobalscorecard.org,wglobalscorecard.org,Women's Issues | Politics | Bush Administration,Society,Politics,
winabc.org - 12,,winabc.org,12,winabc.org,winabc.org,Breast Cancer,Health Medicine,Cancer,
winpt.org - 12,,winpt.org,12,winpt.org,winpt.org,All Things Microsoft Windows,Computers Internet,Software,
wisconsincertificationboard.org - 12,,wisconsincertificationboard.org,12,wisconsincertificationboard.org,wisconsincertificationboard.org,Addiction | Drug Abuse,Fighting Drug abuse,Addiction,
womenfilmnet.org - 12,,womenfilmnet.org,12,womenfilmnet.org,womenfilmnet.org,Film Festival,Recreation,Movies,
wsdha.org - 12,,wsdha.org,12,wsdha.org,wsdha.org,Dentistry | Dental Hygienists,Health Medicine,Dentistry,
xlhtml.org - 12,,xlhtml.org,12,xlhtml.org,xlhtml.org,Excel,Computers Internet,Programming,
xp2003.org - 12,,xp2003.org,12,xp2003.org,xp2003.org,Windows Xp,Software programming and traditional programming,Software,
